"TIME","GEO","FREQUENC","ACL00","DEG_URB","HHTYP","QUANTILE","UNIT","Value","Flag and Footnotes"
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","First quintile","Percentage","77.0",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Second quintile","Percentage","67.5",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Third quintile","Percentage","62.2",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fourth quintile","Percentage","54.0",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fifth quintile","Percentage","39.2",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Total","Percentage","64.1",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","First quintile","Percentage","79.5",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Second quintile","Percentage","71.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Third quintile","Percentage","68.2",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Fourth quintile","Percentage","58.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Fifth quintile","Percentage","42.3",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Total","Percentage","55.5",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","First quintile","Percentage","73.5",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Second quintile","Percentage","63.9",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Third quintile","Percentage","57.0",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Fourth quintile","Percentage","49.8",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Fifth quintile","Percentage","36.1",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Total","Percentage","53.3",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","First quintile","Percentage","74.1",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Second quintile","Percentage","61.9",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Third quintile","Percentage","59.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Fourth quintile","Percentage","45.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Fifth quintile","Percentage","37.8",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Total","Percentage","55.8",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","First quintile","Percentage","74.0",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Second quintile","Percentage","61.4",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Third quintile","Percentage","64.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Fourth quintile","Percentage","49.7",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Fifth quintile","Percentage","39.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Total","Percentage","50.1",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","First quintile","Percentage","74.3",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Second quintile","Percentage","62.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Third quintile","Percentage","52.6",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Fourth quintile","Percentage","41.5",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Fifth quintile","Percentage","35.7",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Total","Percentage","57.4",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","First quintile","Percentage","74.4",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Second quintile","Percentage","65.8",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Third quintile","Percentage","57.5",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Fourth quintile","Percentage","54.0",""
"2006","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Fifth quintile","Percentage","37.9",""
